Date,Order Number,Customer,Mode,Depart,Arrive,Valid_Order
19-Oct-27,2484,Air Jordan,Car,19-10-2027 03:03,07-01-2021 06:23,1
27-Oct-27,2492,Air Jordan,Car,27-10-2027 03:03,07-01-2021 06:52,1
12-Jan-21,13,Air Jordan,Bike,12-01-2021 00:05,01-01-2021 02:08,1
01-Feb-21,33,Air Jordan,Bike,01-02-2021 00:06,01-01-2021 03:20,1
21-Feb-21,53,Air Jordan,Bike,21-02-2021 00:08,01-01-2021 04:32,1
13-Mar-21,73,Air Jordan,Bike,13-03-2021 00:09,01-01-2021 05:44,1
02-Apr-21,93,Air Jordan,Bike,02-04-2021 00:11,01-01-2021 06:56,1
30-Apr-21,121,Air Jordan,Bike,30-04-2021 00:13,01-01-2021 08:37,1
20-May-21,141,Air Jordan,Bike,20-05-2021 00:14,01-01-2021 09:49,1
09-Jun-21,161,Air Jordan,Bike,09-06-2021 00:16,01-01-2021 11:01,1
29-Jun-21,181,Air Jordan,Bike,29-06-2021 00:17,01-01-2021 12:13,1
19-Jul-21,201,Air Jordan,Bike,19-07-2021 00:18,01-01-2021 13:25,1
16-Aug-21,229,Air Jordan,Bike,16-08-2021 00:20,01-01-2021 15:05,1
05-Sep-21,249,Air Jordan,Bike,05-09-2021 00:22,01-01-2021 16:17,1
25-Sep-21,269,Air Jordan,Bike,25-09-2021 00:23,01-01-2021 17:29,1
15-Oct-21,289,Air Jordan,Bike,15-10-2021 00:25,01-01-2021 18:41,1
04-Nov-21,309,Air Jordan,Bike,04-11-2021 00:26,01-01-2021 19:53,1
02-Dec-21,337,Air Jordan,Bike,02-12-2021 00:28,01-01-2021 21:34,1
22-Dec-21,357,Air Jordan,Bike,22-12-2021 00:30,01-01-2021 22:46,1
11-Jan-22,377,Air Jordan,Bike,11-01-2022 00:31,01-01-2021 23:58,1
31-Jan-22,397,Air Jordan,Bike,31-01-2022 00:33,02-01-2021 01:10,1
20-Feb-22,417,Air Jordan,Bike,20-02-2022 00:34,02-01-2021 02:22,1
20-Mar-22,445,Air Jordan,Bike,20-03-2022 00:36,02-01-2021 04:03,1
09-Apr-22,465,Air Jordan,Bike,09-04-2022 00:37,02-01-2021 05:15,1
29-Apr-22,485,Air Jordan,Bike,29-04-2022 00:39,02-01-2021 06:27,1
19-May-22,505,Air Jordan,Bike,19-05-2022 00:40,02-01-2021 07:39,1
08-Jun-22,525,Air Jordan,Bike,08-06-2022 00:42,02-01-2021 08:51,1
06-Jul-22,553,Air Jordan,Bike,06-07-2022 00:44,02-01-2021 10:32,1
26-Jul-22,573,Air Jordan,Bike,26-07-2022 00:45,02-01-2021 11:44,1
15-Aug-22,593,Air Jordan,Bike,15-08-2022 00:47,02-01-2021 12:56,1
04-Sep-22,613,Air Jordan,Bike,04-09-2022 00:48,02-01-2021 14:08,1
24-Sep-22,633,Air Jordan,Bike,24-09-2022 00:50,02-01-2021 15:20,1
22-Oct-22,661,Air Jordan,Bike,22-10-2022 00:52,02-01-2021 17:01,1
11-Nov-22,681,Air Jordan,Bike,11-11-2022 00:53,02-01-2021 18:13,1
01-Dec-22,701,Air Jordan,Bike,01-12-2022 00:54,02-01-2021 19:25,1
21-Dec-22,721,Air Jordan,Bike,21-12-2022 00:56,02-01-2021 20:37,1
10-Jan-23,741,Air Jordan,Bike,10-01-2023 00:57,02-01-2021 21:49,1
07-Feb-23,769,Air Jordan,Bike,07-02-2023 00:59,02-01-2021 23:29,1
27-Feb-23,789,Air Jordan,Bike,27-02-2023 01:01,03-01-2021 00:41,1
19-Mar-23,809,Air Jordan,Bike,19-03-2023 01:02,03-01-2021 01:53,1
08-Apr-23,829,Air Jordan,Bike,08-04-2023 01:04,03-01-2021 03:05,1
28-Apr-23,849,Air Jordan,Bike,28-04-2023 01:05,03-01-2021 04:17,1
26-May-23,877,Air Jordan,Bike,26-05-2023 01:07,03-01-2021 05:58,1
15-Jun-23,897,Air Jordan,Bike,15-06-2023 01:09,03-01-2021 07:10,1
05-Jul-23,917,Air Jordan,Bike,05-07-2023 01:10,03-01-2021 08:22,1
25-Jul-23,937,Air Jordan,Bike,25-07-2023 01:11,03-01-2021 09:34,1
14-Aug-23,957,Air Jordan,Bike,14-08-2023 01:13,03-01-2021 10:46,1
11-Sep-23,985,Air Jordan,Bike,11-09-2023 01:15,03-01-2021 12:27,1
01-Oct-23,1005,Air Jordan,Bike,01-10-2023 01:16,03-01-2021 13:39,1
21-Oct-23,1025,Air Jordan,Bike,21-10-2023 01:18,03-01-2021 14:51,1
10-Nov-23,1045,Air Jordan,Bike,10-11-2023 01:19,03-01-2021 16:03,1
30-Nov-23,1065,Air Jordan,Bike,30-11-2023 01:21,03-01-2021 17:15,1
28-Dec-23,1093,Air Jordan,Bike,28-12-2023 01:23,03-01-2021 18:56,1
17-Jan-24,1113,Air Jordan,Bike,17-01-2024 01:24,03-01-2021 20:08,1
06-Feb-24,1133,Air Jordan,Bike,06-02-2024 01:26,03-01-2021 21:20,1
26-Feb-24,1153,Air Jordan,Bike,26-02-2024 01:27,03-01-2021 22:32,1
17-Mar-24,1173,Air Jordan,Bike,17-03-2024 01:28,03-01-2021 23:44,1
14-Apr-24,1201,Air Jordan,Bike,14-04-2024 01:30,04-01-2021 01:25,1
04-May-24,1221,Air Jordan,Bike,04-05-2024 01:32,04-01-2021 02:37,1
24-May-24,1241,Air Jordan,Bike,24-05-2024 01:33,04-01-2021 03:49,1
13-Jun-24,1261,Air Jordan,Bike,13-06-2024 01:35,04-01-2021 05:01,1
03-Jul-24,1281,Air Jordan,Bike,03-07-2024 01:36,04-01-2021 06:13,1
31-Jul-24,1309,Air Jordan,Bike,31-07-2024 01:38,04-01-2021 07:53,1
20-Aug-24,1329,Air Jordan,Bike,20-08-2024 01:40,04-01-2021 09:05,1
09-Sep-24,1349,Air Jordan,Bike,09-09-2024 01:41,04-01-2021 10:17,1
29-Sep-24,1369,Air Jordan,Bike,29-09-2024 01:43,04-01-2021 11:29,1
19-Oct-24,1389,Air Jordan,Bike,19-10-2024 01:44,04-01-2021 12:41,1
16-Nov-24,1417,Air Jordan,Bike,16-11-2024 01:46,04-01-2021 14:22,1
06-Dec-24,1437,Air Jordan,Bike,06-12-2024 01:47,04-01-2021 15:34,1
26-Dec-24,1457,Air Jordan,Bike,26-12-2024 01:49,04-01-2021 16:46,1
15-Jan-25,1477,Air Jordan,Bike,15-01-2025 01:50,04-01-2021 17:58,1
04-Feb-25,1497,Air Jordan,Bike,04-02-2025 01:52,04-01-2021 19:10,1
04-Mar-25,1525,Air Jordan,Bike,04-03-2025 01:54,04-01-2021 20:51,1
24-Mar-25,1545,Air Jordan,Bike,24-03-2025 01:55,04-01-2021 22:03,1
13-Apr-25,1565,Air Jordan,Bike,13-04-2025 01:57,04-01-2021 23:15,1
03-May-25,1585,Air Jordan,Bike,03-05-2025 01:58,05-01-2021 00:27,1
23-May-25,1605,Air Jordan,Bike,23-05-2025 02:00,05-01-2021 01:39,1
20-Jun-25,1633,Air Jordan,Bike,20-06-2025 02:02,05-01-2021 03:20,1
10-Jul-25,1653,Air Jordan,Bike,10-07-2025 02:03,05-01-2021 04:32,1
30-Jul-25,1673,Air Jordan,Bike,30-07-2025 02:04,05-01-2021 05:44,1
19-Aug-25,1693,Air Jordan,Bike,19-08-2025 02:06,05-01-2021 06:56,1
08-Sep-25,1713,Air Jordan,Bike,08-09-2025 02:07,05-01-2021 08:08,1
06-Oct-25,1741,Air Jordan,Bike,06-10-2025 02:09,05-01-2021 09:49,1
26-Oct-25,1761,Air Jordan,Bike,26-10-2025 02:11,05-01-2021 11:01,1
15-Nov-25,1781,Air Jordan,Bike,15-11-2025 02:12,05-01-2021 12:13,1
05-Dec-25,1801,Air Jordan,Bike,05-12-2025 02:14,05-01-2021 13:25,1
25-Dec-25,1821,Air Jordan,Bike,25-12-2025 02:15,05-01-2021 14:37,1
22-Jan-26,1849,Air Jordan,Bike,22-01-2026 02:17,05-01-2021 16:17,1
11-Feb-26,1869,Air Jordan,Bike,11-02-2026 02:19,05-01-2021 17:29,1
03-Mar-26,1889,Air Jordan,Bike,03-03-2026 02:20,05-01-2021 18:41,1
23-Mar-26,1909,Air Jordan,Bike,23-03-2026 02:21,05-01-2021 19:53,1
12-Apr-26,1929,Air Jordan,Bike,12-04-2026 02:23,05-01-2021 21:05,1
10-May-26,1957,Air Jordan,Bike,10-05-2026 02:25,05-01-2021 22:46,1
30-May-26,1977,Air Jordan,Bike,30-05-2026 02:26,05-01-2021 23:58,1
19-Jun-26,1997,Air Jordan,Bike,19-06-2026 02:28,06-01-2021 01:10,1
09-Jul-26,2017,Air Jordan,Bike,09-07-2026 02:29,06-01-2021 02:22,1
29-Jul-26,2037,Air Jordan,Bike,29-07-2026 02:31,06-01-2021 03:34,1
26-Aug-26,2065,Air Jordan,Bike,26-08-2026 02:33,06-01-2021 05:15,1
15-Sep-26,2085,Air Jordan,Bike,15-09-2026 02:34,06-01-2021 06:27,1
05-Oct-26,2105,Air Jordan,Bike,05-10-2026 02:36,06-01-2021 07:39,1
25-Oct-26,2125,Air Jordan,Bike,25-10-2026 02:37,06-01-2021 08:51,1
14-Nov-26,2145,Air Jordan,Bike,14-11-2026 02:38,06-01-2021 10:03,1
12-Dec-26,2173,Air Jordan,Bike,12-12-2026 02:40,06-01-2021 11:44,1
01-Jan-27,2193,Air Jordan,Bike,01-01-2027 02:42,06-01-2021 12:56,1
21-Jan-27,2213,Air Jordan,Bike,21-01-2027 02:43,06-01-2021 14:08,1
10-Feb-27,2233,Air Jordan,Bike,10-02-2027 02:45,06-01-2021 15:20,1
02-Mar-27,2253,Air Jordan,Bike,02-03-2027 02:46,06-01-2021 16:32,1
30-Mar-27,2281,Air Jordan,Bike,30-03-2027 02:48,06-01-2021 18:13,1
19-Apr-27,2301,Air Jordan,Bike,19-04-2027 02:50,06-01-2021 19:25,1
09-May-27,2321,Air Jordan,Bike,09-05-2027 02:51,06-01-2021 20:37,1
29-May-27,2341,Air Jordan,Bike,29-05-2027 02:53,06-01-2021 21:49,1
18-Jun-27,2361,Air Jordan,Bike,18-06-2027 02:54,06-01-2021 23:01,1
16-Jul-27,2389,Air Jordan,Bike,16-07-2027 02:56,07-01-2021 00:41,1
05-Aug-27,2409,Air Jordan,Bike,05-08-2027 02:57,07-01-2021 01:53,1
25-Aug-27,2429,Air Jordan,Bike,25-08-2027 02:59,07-01-2021 03:05,1
14-Sep-27,2449,Air Jordan,Bike,14-09-2027 03:00,07-01-2021 04:17,1
04-Oct-27,2469,Air Jordan,Bike,04-10-2027 03:02,07-01-2021 05:29,1
01-Nov-27,2497,Air Jordan,Bike,01-11-2027 03:04,07-01-2021 07:10,1
17-Jan-21,18,Air Jordan,Train,17-01-2021 00:05,01-01-2021 02:26,1
06-Feb-21,38,Air Jordan,Train,06-02-2021 00:07,01-01-2021 03:38,1
26-Feb-21,58,Air Jordan,Train,26-02-2021 00:08,01-01-2021 04:50,1
18-Mar-21,78,Air Jordan,Train,18-03-2021 00:10,01-01-2021 06:02,1
07-Apr-21,98,Air Jordan,Train,07-04-2021 00:11,01-01-2021 07:14,1
05-May-21,126,Air Jordan,Train,05-05-2021 00:13,01-01-2021 08:55,1
25-May-21,146,Air Jordan,Train,25-05-2021 00:14,01-01-2021 10:07,1
14-Jun-21,166,Air Jordan,Train,14-06-2021 00:16,01-01-2021 11:19,1
04-Jul-21,186,Air Jordan,Train,04-07-2021 00:17,01-01-2021 12:31,1
24-Jul-21,206,Air Jordan,Train,24-07-2021 00:19,01-01-2021 13:43,1
21-Aug-21,234,Air Jordan,Train,21-08-2021 00:21,01-01-2021 15:23,1
10-Sep-21,254,Air Jordan,Train,10-09-2021 00:22,01-01-2021 16:35,1
30-Sep-21,274,Air Jordan,Train,30-09-2021 00:24,01-01-2021 17:47,1
20-Oct-21,294,Air Jordan,Train,20-10-2021 00:25,01-01-2021 18:59,1
09-Nov-21,314,Air Jordan,Train,09-11-2021 00:27,01-01-2021 20:11,1
07-Dec-21,342,Air Jordan,Train,07-12-2021 00:29,01-01-2021 21:52,1
27-Dec-21,362,Air Jordan,Train,27-12-2021 00:30,01-01-2021 23:04,1
16-Jan-22,382,Air Jordan,Train,16-01-2022 00:31,02-01-2021 00:16,1
05-Feb-22,402,Air Jordan,Train,05-02-2022 00:33,02-01-2021 01:28,1
25-Feb-22,422,Air Jordan,Train,25-02-2022 00:34,02-01-2021 02:40,1
25-Mar-22,450,Air Jordan,Train,25-03-2022 00:36,02-01-2021 04:21,1
14-Apr-22,470,Air Jordan,Train,14-04-2022 00:38,02-01-2021 05:33,1
04-May-22,490,Air Jordan,Train,04-05-2022 00:39,02-01-2021 06:45,1
24-May-22,510,Air Jordan,Train,24-05-2022 00:41,02-01-2021 07:57,1
13-Jun-22,530,Air Jordan,Train,13-06-2022 00:42,02-01-2021 09:09,1
11-Jul-22,558,Air Jordan,Train,11-07-2022 00:44,02-01-2021 10:50,1
31-Jul-22,578,Air Jordan,Train,31-07-2022 00:46,02-01-2021 12:02,1
20-Aug-22,598,Air Jordan,Train,20-08-2022 00:47,02-01-2021 13:14,1
09-Sep-22,618,Air Jordan,Train,09-09-2022 00:48,02-01-2021 14:26,1
29-Sep-22,638,Air Jordan,Train,29-09-2022 00:50,02-01-2021 15:38,1
27-Oct-22,666,Air Jordan,Train,27-10-2022 00:52,02-01-2021 17:19,1
16-Nov-22,686,Air Jordan,Train,16-11-2022 00:53,02-01-2021 18:31,1
06-Dec-22,706,Air Jordan,Train,06-12-2022 00:55,02-01-2021 19:43,1
26-Dec-22,726,Air Jordan,Train,26-12-2022 00:56,02-01-2021 20:55,1
15-Jan-23,746,Air Jordan,Train,15-01-2023 00:58,02-01-2021 22:07,1
12-Feb-23,774,Air Jordan,Train,12-02-2023 01:00,02-01-2021 23:47,1
04-Mar-23,794,Air Jordan,Train,04-03-2023 01:01,03-01-2021 00:59,1
24-Mar-23,814,Air Jordan,Train,24-03-2023 01:03,03-01-2021 02:11,1
13-Apr-23,834,Air Jordan,Train,13-04-2023 01:04,03-01-2021 03:23,1
03-May-23,854,Air Jordan,Train,03-05-2023 01:05,03-01-2021 04:35,1
31-May-23,882,Air Jordan,Train,31-05-2023 01:07,03-01-2021 06:16,1
20-Jun-23,902,Air Jordan,Train,20-06-2023 01:09,03-01-2021 07:28,1
10-Jul-23,922,Air Jordan,Train,10-07-2023 01:10,03-01-2021 08:40,1
30-Jul-23,942,Air Jordan,Train,30-07-2023 01:12,03-01-2021 09:52,1
19-Aug-23,962,Air Jordan,Train,19-08-2023 01:13,03-01-2021 11:04,1
16-Sep-23,990,Air Jordan,Train,16-09-2023 01:15,03-01-2021 12:45,1
06-Oct-23,1010,Air Jordan,Train,06-10-2023 01:17,03-01-2021 13:57,1
26-Oct-23,1030,Air Jordan,Train,26-10-2023 01:18,03-01-2021 15:09,1
15-Nov-23,1050,Air Jordan,Train,15-11-2023 01:20,03-01-2021 16:21,1
05-Dec-23,1070,Air Jordan,Train,05-12-2023 01:21,03-01-2021 17:33,1
02-Jan-24,1098,Air Jordan,Train,02-01-2024 01:23,03-01-2021 19:14,1
22-Jan-24,1118,Air Jordan,Train,22-01-2024 01:24,03-01-2021 20:26,1
11-Feb-24,1138,Air Jordan,Train,11-02-2024 01:26,03-01-2021 21:38,1
02-Mar-24,1158,Air Jordan,Train,02-03-2024 01:27,03-01-2021 22:50,1
22-Mar-24,1178,Air Jordan,Train,22-03-2024 01:29,04-01-2021 00:02,1
19-Apr-24,1206,Air Jordan,Train,19-04-2024 01:31,04-01-2021 01:43,1
09-May-24,1226,Air Jordan,Train,09-05-2024 01:32,04-01-2021 02:55,1
29-May-24,1246,Air Jordan,Train,29-05-2024 01:34,04-01-2021 04:07,1
18-Jun-24,1266,Air Jordan,Train,18-06-2024 01:35,04-01-2021 05:19,1
08-Jul-24,1286,Air Jordan,Train,08-07-2024 01:37,04-01-2021 06:31,1
05-Aug-24,1314,Air Jordan,Train,05-08-2024 01:39,04-01-2021 08:11,1
25-Aug-24,1334,Air Jordan,Train,25-08-2024 01:40,04-01-2021 09:23,1
14-Sep-24,1354,Air Jordan,Train,14-09-2024 01:41,04-01-2021 10:35,1
04-Oct-24,1374,Air Jordan,Train,04-10-2024 01:43,04-01-2021 11:47,1
24-Oct-24,1394,Air Jordan,Train,24-10-2024 01:44,04-01-2021 12:59,1
21-Nov-24,1422,Air Jordan,Train,21-11-2024 01:46,04-01-2021 14:40,1
11-Dec-24,1442,Air Jordan,Train,11-12-2024 01:48,04-01-2021 15:52,1
31-Dec-24,1462,Air Jordan,Train,31-12-2024 01:49,04-01-2021 17:04,1
20-Jan-25,1482,Air Jordan,Train,20-01-2025 01:51,04-01-2021 18:16,1
09-Feb-25,1502,Air Jordan,Train,09-02-2025 01:52,04-01-2021 19:28,1
09-Mar-25,1530,Air Jordan,Train,09-03-2025 01:54,04-01-2021 21:09,1
29-Mar-25,1550,Air Jordan,Train,29-03-2025 01:56,04-01-2021 22:21,1
18-Apr-25,1570,Air Jordan,Train,18-04-2025 01:57,04-01-2021 23:33,1
08-May-25,1590,Air Jordan,Train,08-05-2025 01:58,05-01-2021 00:45,1
28-May-25,1610,Air Jordan,Train,28-05-2025 02:00,05-01-2021 01:57,1
25-Jun-25,1638,Air Jordan,Train,25-06-2025 02:02,05-01-2021 03:38,1
15-Jul-25,1658,Air Jordan,Train,15-07-2025 02:03,05-01-2021 04:50,1
04-Aug-25,1678,Air Jordan,Train,04-08-2025 02:05,05-01-2021 06:02,1
24-Aug-25,1698,Air Jordan,Train,24-08-2025 02:06,05-01-2021 07:14,1
13-Sep-25,1718,Air Jordan,Train,13-09-2025 02:08,05-01-2021 08:26,1
11-Oct-25,1746,Air Jordan,Train,11-10-2025 02:10,05-01-2021 10:07,1
31-Oct-25,1766,Air Jordan,Train,31-10-2025 02:11,05-01-2021 11:19,1
20-Nov-25,1786,Air Jordan,Train,20-11-2025 02:13,05-01-2021 12:31,1
10-Dec-25,1806,Air Jordan,Train,10-12-2025 02:14,05-01-2021 13:43,1
30-Dec-25,1826,Air Jordan,Train,30-12-2025 02:15,05-01-2021 14:55,1
27-Jan-26,1854,Air Jordan,Train,27-01-2026 02:17,05-01-2021 16:35,1
16-Feb-26,1874,Air Jordan,Train,16-02-2026 02:19,05-01-2021 17:47,1
08-Mar-26,1894,Air Jordan,Train,08-03-2026 02:20,05-01-2021 18:59,1
28-Mar-26,1914,Air Jordan,Train,28-03-2026 02:22,05-01-2021 20:11,1
17-Apr-26,1934,Air Jordan,Train,17-04-2026 02:23,05-01-2021 21:23,1
15-May-26,1962,Air Jordan,Train,15-05-2026 02:25,05-01-2021 23:04,1
04-Jun-26,1982,Air Jordan,Train,04-06-2026 02:27,06-01-2021 00:16,1
24-Jun-26,2002,Air Jordan,Train,24-06-2026 02:28,06-01-2021 01:28,1
14-Jul-26,2022,Air Jordan,Train,14-07-2026 02:30,06-01-2021 02:40,1
03-Aug-26,2042,Air Jordan,Train,03-08-2026 02:31,06-01-2021 03:52,1
31-Aug-26,2070,Air Jordan,Train,31-08-2026 02:33,06-01-2021 05:33,1
20-Sep-26,2090,Air Jordan,Train,20-09-2026 02:34,06-01-2021 06:45,1
10-Oct-26,2110,Air Jordan,Train,10-10-2026 02:36,06-01-2021 07:57,1
30-Oct-26,2130,Air Jordan,Train,30-10-2026 02:37,06-01-2021 09:09,1
19-Nov-26,2150,Air Jordan,Train,19-11-2026 02:39,06-01-2021 10:21,1
17-Dec-26,2178,Air Jordan,Train,17-12-2026 02:41,06-01-2021 12:02,1
06-Jan-27,2198,Air Jordan,Train,06-01-2027 02:42,06-01-2021 13:14,1
26-Jan-27,2218,Air Jordan,Train,26-01-2027 02:44,06-01-2021 14:26,1
15-Feb-27,2238,Air Jordan,Train,15-02-2027 02:45,06-01-2021 15:38,1
07-Mar-27,2258,Air Jordan,Train,07-03-2027 02:47,06-01-2021 16:50,1
04-Apr-27,2286,Air Jordan,Train,04-04-2027 02:49,06-01-2021 18:31,1
24-Apr-27,2306,Air Jordan,Train,24-04-2027 02:50,06-01-2021 19:43,1
14-May-27,2326,Air Jordan,Train,14-05-2027 02:51,06-01-2021 20:55,1
03-Jun-27,2346,Air Jordan,Train,03-06-2027 02:53,06-01-2021 22:07,1
23-Jun-27,2366,Air Jordan,Train,23-06-2027 02:54,06-01-2021 23:19,1
21-Jul-27,2394,Air Jordan,Train,21-07-2027 02:56,07-01-2021 00:59,1
10-Aug-27,2414,Air Jordan,Train,10-08-2027 02:58,07-01-2021 02:11,1
30-Aug-27,2434,Air Jordan,Train,30-08-2027 02:59,07-01-2021 03:23,1
19-Sep-27,2454,Air Jordan,Train,19-09-2027 03:01,07-01-2021 04:35,1
09-Oct-27,2474,Air Jordan,Train,09-10-2027 03:02,07-01-2021 05:47,1
06-Nov-27,2502,Air Jordan,Train,06-11-2027 03:04,07-01-2021 07:28,1
18-Jan-21,19,Mars,Plane,18-01-2021 00:05,01-01-2021 02:29,1
07-Feb-21,39,Mars,Plane,07-02-2021 00:07,01-01-2021 03:41,1
27-Feb-21,59,Mars,Plane,27-02-2021 00:08,01-01-2021 04:53,1
19-Mar-21,79,Mars,Plane,19-03-2021 00:10,01-01-2021 06:05,1
08-Apr-21,99,Mars,Plane,08-04-2021 00:11,01-01-2021 07:17,1
06-May-21,127,Mars,Plane,06-05-2021 00:13,01-01-2021 08:58,1
26-May-21,147,Mars,Plane,26-05-2021 00:15,01-01-2021 10:10,1
15-Jun-21,167,Mars,Plane,15-06-2021 00:16,01-01-2021 11:22,1
05-Jul-21,187,Mars,Plane,05-07-2021 00:17,01-01-2021 12:34,1
25-Jul-21,207,Mars,Plane,25-07-2021 00:19,01-01-2021 13:46,1
22-Aug-21,235,Mars,Plane,22-08-2021 00:21,01-01-2021 15:27,1
11-Sep-21,255,Mars,Plane,11-09-2021 00:22,01-01-2021 16:39,1
01-Oct-21,275,Mars,Plane,01-10-2021 00:24,01-01-2021 17:51,1
21-Oct-21,295,Mars,Plane,21-10-2021 00:25,01-01-2021 19:03,1
10-Nov-21,315,Mars,Plane,10-11-2021 00:27,01-01-2021 20:15,1
08-Dec-21,343,Mars,Plane,08-12-2021 00:29,01-01-2021 21:56,1
28-Dec-21,363,Mars,Plane,28-12-2021 00:30,01-01-2021 23:08,1
17-Jan-22,383,Mars,Plane,17-01-2022 00:32,02-01-2021 00:20,1
06-Feb-22,403,Mars,Plane,06-02-2022 00:33,02-01-2021 01:32,1
26-Feb-22,423,Mars,Plane,26-02-2022 00:34,02-01-2021 02:44,1
26-Mar-22,451,Mars,Plane,26-03-2022 00:36,02-01-2021 04:25,1
15-Apr-22,471,Mars,Plane,15-04-2022 00:38,02-01-2021 05:37,1
05-May-22,491,Mars,Plane,05-05-2022 00:39,02-01-2021 06:49,1
25-May-22,511,Mars,Plane,25-05-2022 00:41,02-01-2021 08:01,1
14-Jun-22,531,Mars,Plane,14-06-2022 00:42,02-01-2021 09:13,1
12-Jul-22,559,Mars,Plane,12-07-2022 00:44,02-01-2021 10:53,1
01-Aug-22,579,Mars,Plane,01-08-2022 00:46,02-01-2021 12:05,1
21-Aug-22,599,Mars,Plane,21-08-2022 00:47,02-01-2021 13:17,1
10-Sep-22,619,Mars,Plane,10-09-2022 00:49,02-01-2021 14:29,1
30-Sep-22,639,Mars,Plane,30-09-2022 00:50,02-01-2021 15:41,1
28-Oct-22,667,Mars,Plane,28-10-2022 00:52,02-01-2021 17:22,1
17-Nov-22,687,Mars,Plane,17-11-2022 00:53,02-01-2021 18:34,1
07-Dec-22,707,Mars,Plane,07-12-2022 00:55,02-01-2021 19:46,1
27-Dec-22,727,Mars,Plane,27-12-2022 00:56,02-01-2021 20:58,1
16-Jan-23,747,Mars,Plane,16-01-2023 00:58,02-01-2021 22:10,1
13-Feb-23,775,Mars,Plane,13-02-2023 01:00,02-01-2021 23:51,1
05-Mar-23,795,Mars,Plane,05-03-2023 01:01,03-01-2021 01:03,1
25-Mar-23,815,Mars,Plane,25-03-2023 01:03,03-01-2021 02:15,1
14-Apr-23,835,Mars,Plane,14-04-2023 01:04,03-01-2021 03:27,1
04-May-23,855,Mars,Plane,04-05-2023 01:06,03-01-2021 04:39,1
01-Jun-23,883,Mars,Plane,01-06-2023 01:08,03-01-2021 06:20,1
21-Jun-23,903,Mars,Plane,21-06-2023 01:09,03-01-2021 07:32,1
11-Jul-23,923,Mars,Plane,11-07-2023 01:10,03-01-2021 08:44,1
31-Jul-23,943,Mars,Plane,31-07-2023 01:12,03-01-2021 09:56,1
20-Aug-23,963,Mars,Plane,20-08-2023 01:13,03-01-2021 11:08,1
17-Sep-23,991,Mars,Plane,17-09-2023 01:15,03-01-2021 12:49,1
07-Oct-23,1011,Mars,Plane,07-10-2023 01:17,03-01-2021 14:01,1
27-Oct-23,1031,Mars,Plane,27-10-2023 01:18,03-01-2021 15:13,1
16-Nov-23,1051,Mars,Plane,16-11-2023 01:20,03-01-2021 16:25,1
06-Dec-23,1071,Mars,Plane,06-12-2023 01:21,03-01-2021 17:37,1
03-Jan-24,1099,Mars,Plane,03-01-2024 01:23,03-01-2021 19:17,1
23-Jan-24,1119,Mars,Plane,23-01-2024 01:25,03-01-2021 20:29,1
12-Feb-24,1139,Mars,Plane,12-02-2024 01:26,03-01-2021 21:41,1
03-Mar-24,1159,Mars,Plane,03-03-2024 01:27,03-01-2021 22:53,1
23-Mar-24,1179,Mars,Plane,23-03-2024 01:29,04-01-2021 00:05,1
20-Apr-24,1207,Mars,Plane,20-04-2024 01:31,04-01-2021 01:46,1
10-May-24,1227,Mars,Plane,10-05-2024 01:32,04-01-2021 02:58,1
30-May-24,1247,Mars,Plane,30-05-2024 01:34,04-01-2021 04:10,1
19-Jun-24,1267,Mars,Plane,19-06-2024 01:35,04-01-2021 05:22,1
09-Jul-24,1287,Mars,Plane,09-07-2024 01:37,04-01-2021 06:34,1
06-Aug-24,1315,Mars,Plane,06-08-2024 01:39,04-01-2021 08:15,1
26-Aug-24,1335,Mars,Plane,26-08-2024 01:40,04-01-2021 09:27,1
15-Sep-24,1355,Mars,Plane,15-09-2024 01:42,04-01-2021 10:39,1
05-Oct-24,1375,Mars,Plane,05-10-2024 01:43,04-01-2021 11:51,1
25-Oct-24,1395,Mars,Plane,25-10-2024 01:44,04-01-2021 13:03,1
22-Nov-24,1423,Mars,Plane,22-11-2024 01:46,04-01-2021 14:44,1
12-Dec-24,1443,Mars,Plane,12-12-2024 01:48,04-01-2021 15:56,1
01-Jan-25,1463,Mars,Plane,01-01-2025 01:49,04-01-2021 17:08,1
21-Jan-25,1483,Mars,Plane,21-01-2025 01:51,04-01-2021 18:20,1
10-Feb-25,1503,Mars,Plane,10-02-2025 01:52,04-01-2021 19:32,1
10-Mar-25,1531,Mars,Plane,10-03-2025 01:54,04-01-2021 21:13,1
30-Mar-25,1551,Mars,Plane,30-03-2025 01:56,04-01-2021 22:25,1
19-Apr-25,1571,Mars,Plane,19-04-2025 01:57,04-01-2021 23:37,1
09-May-25,1591,Mars,Plane,09-05-2025 01:59,05-01-2021 00:49,1
29-May-25,1611,Mars,Plane,29-05-2025 02:00,05-01-2021 02:01,1
26-Jun-25,1639,Mars,Plane,26-06-2025 02:02,05-01-2021 03:41,1
16-Jul-25,1659,Mars,Plane,16-07-2025 02:03,05-01-2021 04:53,1
05-Aug-25,1679,Mars,Plane,05-08-2025 02:05,05-01-2021 06:05,1
25-Aug-25,1699,Mars,Plane,25-08-2025 02:06,05-01-2021 07:17,1
14-Sep-25,1719,Mars,Plane,14-09-2025 02:08,05-01-2021 08:29,1
12-Oct-25,1747,Mars,Plane,12-10-2025 02:10,05-01-2021 10:10,1
